id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
2892,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.3,15171
2893,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,can,330ml,0.87,15571
2894,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,glass,500ml,1.18,26346
2895,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,can,330ml,0.56,37168
2896,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,glass,500ml,0.93,33609
2897,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,plastic,1.5lt,1.85,22438
2898,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,can,330ml,0.56,36756
2899,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,glass,500ml,0.56,61194
2900,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,plastic,1.5lt,1.05,37696
2901,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,can,330ml,0.36,47765
2902,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,glass,500ml,0.87,29087
2903,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,plastic,1.5lt,2.35,17718
2904,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,can,330ml,0.6,22596
2905,30/09/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,glass,500ml,1.08,31440
2906,30/09/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,plastic,1.5lt,2.57,21827
2907,30/09/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,can,330ml,0.65,41896
2908,30/09/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,glass,500ml,0.7,64112
2909,30/09/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,can,330ml,0.87,28894
2910,30/09/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,plastic,1.5lt,1.88,30200
2911,30/09/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,can,330ml,0.47,65797
2912,30/09/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,glass,500ml,0.58,85406
2913,30/09/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,plastic,1.5lt,1.02,53956
2914,30/09/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,can,330ml,0.33,84881
2915,30/09/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,glass,500ml,0.71,50004
2916,30/09/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,plastic,1.5lt,1.8,33708
2917,30/09/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,can,330ml,0.4,52025
2918,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,glass,500ml,0.85,28478
2919,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,plastic,1.5lt,3.38,13508
2920,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.62,25273
2921,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,glass,500ml,0.96,39247
2922,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,3.37,13044
2923,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,glass,500ml,0.89,44640
2924,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,plastic,1.5lt,1.43,35803
2925,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,can,330ml,0.57,37474
2926,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,glass,500ml,0.69,41510
2927,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,plastic,1.5lt,1.03,39233
2928,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,can,330ml,0.29,67863
2929,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,0.9,30144
2930,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,plastic,1.5lt,1.77,24865
2931,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,can,330ml,0.49,31961
2932,30/09/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,0.95,16061
2933,30/09/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,plastic,1.5lt,1.97,10542
2934,30/09/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,glass,500ml,1.45,9589
2935,30/09/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,can,330ml,0.49,34982
2936,30/09/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,glass,500ml,0.93,21808
2937,30/09/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,can,330ml,0.37,50147
2938,30/09/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,glass,500ml,0.48,45476
2939,30/09/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,plastic,1.5lt,1.53,11701
2940,30/09/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,glass,500ml,0.92,19613
2941,30/09/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,plastic,1.5lt,1.96,14124
2942,30/09/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,can,330ml,0.48,21909
2943,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,plastic,1.5lt,3.73,7975
2944,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,can,330ml,0.38,25032
2945,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,glass,500ml,1.26,14170
2946,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,0.51,23587
2947,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,glass,500ml,0.79,33351
2948,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,plastic,1.5lt,0.63,37383
2949,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,can,330ml,0.4,42332
2950,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,glass,500ml,0.64,33660
2951,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,plastic,1.5lt,0.73,36431
2952,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,can,330ml,0.31,51718
2953,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,glass,500ml,1.12,14189
2954,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,plastic,1.5lt,1.42,17839
2955,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,can,330ml,0.59,22510
2956,30/09/14,Athens,37.97945,23.71622,668203,shop_1,gazoza,can,330ml,0.4,30884
2957,30/09/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,glass,500ml,0.9,53862
2958,30/09/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,can,330ml,0.35,31123
2959,30/09/14,Athens,37.97945,23.71622,668203,shop_1,lemon-boost,glass,500ml,1.04,18530
2960,30/09/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.39,31915
2961,30/09/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,plastic,1.5lt,2.4,13524
2962,30/09/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.5,21439
2963,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,glass,500ml,0.9,16942
2964,30/09/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,can,330ml,0.87,13722
2965,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,plastic,1.5lt,3.21,12293
2966,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,can,330ml,0.52,46229
2967,30/09/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,can,330ml,0.66,17795
2968,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,plastic,1.5lt,2.14,22743
2969,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,can,330ml,0.52,27337
2970,31/10/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,plastic,1.5lt,3.28,8408
2971,31/10/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,can,330ml,0.76,14826
2972,31/10/14,Athens,37.97945,23.71622,668203,shop_1,adult-cola,glass,500ml,1.13,21027
2973,31/10/14,Athens,37.97945,23.71622,668203,shop_1,adult-cola,plastic,1.5lt,2.48,14004
2974,31/10/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,glass,500ml,0.85,27124
2975,31/10/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,0.81,33889
2976,31/10/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,can,330ml,0.44,30679
2977,31/10/14,Athens,37.97945,23.71622,668203,shop_1,gazoza,glass,500ml,0.68,36652
2978,31/10/14,Athens,37.97945,23.71622,668203,shop_1,gazoza,plastic,1.5lt,1.12,24182
2979,31/10/14,Athens,37.97945,23.71622,668203,shop_1,gazoza,can,330ml,0.37,38763
2980,31/10/14,Athens,37.97945,23.71622,668203,shop_1,lemon-boost,glass,500ml,0.97,14147
2981,31/10/14,Athens,37.97945,23.71622,668203,shop_1,lemon-boost,plastic,1.5lt,1.45,17043
2982,31/10/14,Athens,37.97945,23.71622,668203,shop_1,lemon-boost,can,330ml,0.62,16957
2983,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.48,11369
2984,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,glass,500ml,1.14,21440
2985,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,can,330ml,0.72,25813
2986,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,glass,500ml,0.81,34144
2987,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,plastic,1.5lt,1.97,19011
2988,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,can,330ml,0.45,38791
2989,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,plastic,1.5lt,0.49,53861
2990,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,can,330ml,0.34,39810
2991,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,glass,500ml,1.19,15131
2992,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,can,330ml,0.52,29085
2993,31/10/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,glass,500ml,1.21,21415
2994,31/10/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,plastic,1.5lt,2.63,17565
2995,31/10/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,can,330ml,0.84,25258
2996,31/10/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,glass,500ml,1.19,24973
2997,31/10/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,3.09,19137
2998,31/10/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,can,330ml,0.72,31491
2999,31/10/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,glass,500ml,0.87,37347
3000,31/10/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,plastic,1.5lt,1.69,36072
3001,31/10/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,can,330ml,0.31,84278
3002,31/10/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,glass,500ml,0.61,57000
3003,31/10/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,plastic,1.5lt,1.29,29765
3004,31/10/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,can,330ml,0.29,78579
3005,31/10/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,glass,500ml,0.98,25747
3006,31/10/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,plastic,1.5lt,2.18,16796
3007,31/10/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,can,330ml,0.65,23329
3008,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,glass,500ml,1.07,20164
3009,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,plastic,1.5lt,2.63,12033
3010,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.83,14823
3011,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,glass,500ml,0.85,35304
3012,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,can,330ml,0.49,45758
3013,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,glass,500ml,0.74,55171
3014,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,plastic,1.5lt,1.72,26944
3015,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,can,330ml,0.59,26340
3016,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,glass,500ml,0.74,28529
3017,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,plastic,1.5lt,0.95,33168
3018,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,can,330ml,0.34,48989
3019,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,1.05,15892
3020,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,plastic,1.5lt,1.98,19130
3021,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,can,330ml,0.5,33044
3022,31/10/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.28,9660
3023,31/10/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,plastic,1.5lt,3.14,7444
3024,31/10/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,can,330ml,0.48,16115
3025,31/10/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,glass,500ml,0.67,25946
3026,31/10/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,plastic,1.5lt,2.6,13045
3027,31/10/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,can,330ml,0.6,22826
3028,31/10/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,glass,500ml,0.93,18691
3029,31/10/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.46,18066
3030,31/10/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,can,330ml,0.42,25632
3031,31/10/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,glass,500ml,0.48,36426
3032,31/10/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,plastic,1.5lt,1.05,21418
3033,31/10/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,can,330ml,0.28,37130
3034,31/10/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,plastic,1.5lt,2.41,10688
3035,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,glass,500ml,1.06,14307
3036,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,plastic,1.5lt,3.27,7371
3037,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,can,330ml,0.71,15050
3038,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,glass,500ml,0.9,22174
3039,31/10/14,Larisa,,,140563,shop_5,adult-cola,plastic,1.5lt,2.55,11012
3040,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,can,,0.69,21225
3041,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,glass,500ml,0.92,18981
3042,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,plastic,1.5lt,1.56,18560
3043,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,can,330ml,0.56,24817
3044,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,glass,500ml,0.66,28550
3045,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,plastic,1.5lt,1.34,17539
3046,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,can,330ml,0.36,27939
3047,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,glass,500ml,1.15,10744
3048,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,can,330ml,0.63,17349
3049,31/10/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,can,330ml,0.62,13439
3050,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,plastic,1.5lt,2.17,17614
3051,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,can,330ml,0.72,23119
3052,31/10/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,plastic,1.5lt,1.59,15235
3053,31/10/14,Athens,37.97945,23.71622,668203,shop_1,adult-cola,can,330ml,0.4,37875
3054,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,plastic,1.5lt,2.51,14091
3055,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,2.79,17822
3056,31/10/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,glass,500ml,1.18,9846
3057,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,plastic,1.5lt,2.51,20918
3058,31/10/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.43,10050
3059,31/10/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,glass,500ml,0.66,34435
3060,30/11/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.39,10353
3061,30/11/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,plastic,1.5lt,2.66,9800
3062,30/11/14,Athens,37.97945,23.71622,668203,shop_1,adult-cola,glass,500ml,1.08,21034
3063,30/11/14,Athens,37.97945,23.71622,668203,shop_1,adult-cola,can,330ml,0.79,15347
3064,30/11/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,glass,500ml,1.08,13126
3065,30/11/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,can,330ml,0.42,36434
3066,30/11/14,Athens,37.97945,23.71622,668203,shop_1,gazoza,glass,500ml,0.75,23035
3067,30/11/14,Athens,37.97945,23.71622,668203,shop_1,gazoza,can,330ml,0.39,23934
3068,30/11/14,Athens,37.97945,23.71622,668203,shop_1,lemon-boost,glass,500ml,0.93,17275
3069,30/11/14,Athens,37.97945,23.71622,668203,shop_1,lemon-boost,plastic,1.5lt,1.79,14487
3070,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,glass,500ml,1.37,15034
3071,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,plastic,1.5lt,2.03,14750
3072,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,kinder-cola,can,330ml,0.68,17612
3073,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,glass,500ml,1.51,11308
3074,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,plastic,1.5lt,2.94,13063
3075,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,adult-cola,can,330ml,0.56,30836
3076,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,glass,500ml,0.85,36901
3077,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,plastic,1.5lt,0.96,34600
3078,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,glass,500ml,0.72,33185
3079,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,plastic,1.5lt,0.88,28908
3080,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,gazoza,can,330ml,0.36,40883
3081,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,glass,500ml,0.96,18645
3082,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,plastic,1.5lt,2.76,9545
3083,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,lemon-boost,can,330ml,0.71,15083
3084,30/11/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,glass,500ml,1.16,18991
3085,30/11/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,plastic,1.5lt,2.48,14920
3086,30/11/14,Patra,38.24444,21.73444,167242,shop_6,kinder-cola,can,330ml,0.66,25687
3087,30/11/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,glass,500ml,0.87,38254
3088,30/11/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.77,22143
3089,30/11/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,can,330ml,0.72,29012
3090,30/11/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,glass,500ml,0.88,33554
3091,30/11/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,plastic,1.5lt,2.03,25140
3092,30/11/14,Patra,38.24444,21.73444,167242,shop_6,orange-power,can,330ml,0.3,78031
3093,30/11/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,glass,500ml,0.66,45397
3094,30/11/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,plastic,1.5lt,0.79,50056
3095,30/11/14,Patra,38.24444,21.73444,167242,shop_6,gazoza,can,330ml,0.32,70913
3096,30/11/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,glass,500ml,0.77,35535
3097,30/11/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,plastic,1.5lt,1.96,21504
3098,30/11/14,Patra,38.24444,21.73444,167242,shop_6,lemon-boost,can,330ml,0.53,30638
3099,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,glass,500ml,1.04,17594
3100,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,plastic,1.5lt,2.26,14418
3101,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,kinder-cola,can,330ml,0.79,18014
3102,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,1.34,21867
3103,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,can,330ml,0.63,28776
3104,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,glass,500ml,0.82,33451
3105,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,plastic,1.5lt,2.1,15622
3106,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,orange-power,can,330ml,0.37,49833
3107,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,glass,500ml,0.63,43159
3108,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,plastic,1.5lt,0.98,30314
3109,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,gazoza,can,330ml,0.32,49155
3110,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,1.25,12526
3111,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,plastic,1.5lt,1.97,15419
3112,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,can,330ml,0.39,34005
3113,30/11/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,glass,500ml,1.23,9486
3114,30/11/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,plastic,1.5lt,2.73,7659
3115,30/11/14,Athens,37.96245,23.68708,668203,shop_3,kinder-cola,can,330ml,0.93,7867
3116,30/11/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,glass,500ml,1.26,12781
3117,30/11/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,plastic,1.5lt,3.16,8904
3118,30/11/14,Athens,37.96245,23.68708,668203,shop_3,adult-cola,can,330ml,0.64,21045
3119,30/11/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,glass,500ml,0.97,14818
3120,30/11/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.58,16484
3121,30/11/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,can,330ml,0.51,22151
3122,30/11/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,glass,500ml,0.69,24399
3123,30/11/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,plastic,1.5lt,0.43,36006
3124,30/11/14,Athens,37.96245,23.68708,668203,shop_3,gazoza,can,330ml,0.35,28811
3125,30/11/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,plastic,1.5lt,1.11,12168
3126,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,glass,500ml,1.43,9924
3127,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,plastic,1.5lt,3.89,5919
3128,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,glass,500ml,1.1,20561
3129,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,can,330ml,0.77,16530
3130,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,glass,500ml,1.11,11614
3131,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,plastic,1.5lt,1.87,15019
3132,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,orange-power,can,330ml,0.55,19228
3133,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,glass,500ml,0.63,31001
3134,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,plastic,1.5lt,1.15,18099
3135,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,glass,500ml,0.82,16513
3136,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,plastic,1.5lt,1.95,13068
3137,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,lemon-boost,can,330ml,0.43,25075
3138,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,kinder-cola,can,330ml,0.83,9545
3139,30/11/14,Athens,37.97945,23.71622,668203,shop_1,adult-cola,plastic,1.5lt,3.08,12063
3140,30/11/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,can,330ml,0.5,19468
3141,30/11/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.65,19306
3142,30/11/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,can,330ml,0.62,19607
3143,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,gazoza,can,330ml,0.34,37293
3144,30/11/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,glass,500ml,1.17,7417
3145,30/11/14,Athens,37.97945,23.71622,668203,shop_1,gazoza,plastic,1.5lt,1.25,19539
3146,30/11/14,Athens,37.97945,23.71622,668203,shop_1,lemon-boost,can,330ml,0.34,30151
3147,30/11/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,can,330ml,0.84,11283
3148,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,3.14,11433
3149,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,glass,500ml,1.14,25184
3150,31/12/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,glass,500ml,1.43,12435
3151,31/12/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,plastic,1.5lt,2.46,13190
3152,31/12/14,Athens,37.97945,23.71622,668203,shop_1,kinder-cola,can,330ml,0.75,17798
3153,31/12/14,Athens,37.97945,23.71622,668203,shop_1,adult-cola,plastic,1.5lt,2.01,19239
3154,31/12/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,glass,500ml,0.7,37145
3155,31/12/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.51,22813
